genre,length,title,release date,album name,artist name
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",219320,Work,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",186466,Desperado,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",235586,Woo,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",191600,Needed Me,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",133080,"Yeah, I Said It",2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",397093,Same Ol’ Mistakes,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",202506,Never Ending,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",224000,Love On The Brain,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",223213,Close To You,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",88493,Goodnight Gotham,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",144226,Pose,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",206400,Sex With Me,2016-01-28,ANTI (Deluxe),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",200013,You Da One,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",242680,Where Have You Been,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",215226,We Found Love,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",209600,Talk That Talk,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",178026,Cockiness (Love It),2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",78200,Birthday Cake,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",237013,We All Want Love,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",212186,Drunk On Love,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",209266,Roc Me Out,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",211000,Watch n' Learn,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",217440,Red Lipstick,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",223413,Do Ya Thang,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",255853,Fool In Love,2011-01-01,Talk That Talk (Deluxe Explicit),Rihanna
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",307493,Start,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",191786,Power,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",205053,How Deep Is Too Deep,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",57280,Cyan,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",209240,Love I’m Given,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",252200,New Heights,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",111893,Ode To Myself,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",227493,Woman,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",48040,Wine Drunk,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",197533,Bleach,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",230973,Flux,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",289613,Brightest Blue,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",77400,Overture,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",179760,Worry About Me,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",217493,Slow Grenade,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",182626,Close To Me,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",188066,Hate Me,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",201226,Sixteen,2020-07-17,Brightest Blue,Ellie Goulding
"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",211202,Don't Say A Word,2021-08-20,Cheers to the Best Memories,Ty Dolla $ign
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",234400,My Blood,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",286546,Anything Could Happen,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",231133,Only You,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",204466,Halcyon,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",247293,Figure 8,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",189453,JOY,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",201760,Hanging On - Edit,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",243920,Explosions,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",206400,I Know You Care,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",232760,Atlantis,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",283720,Dead In The Water,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",235040,I Need Your Love,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",199786,In My City,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",259920,Without Your Love,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",253880,Hanging On - Full Length Version,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",210920,Lights - Single Version,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",323586,Hanging On - Draper Remix,2012-01-01,Halcyon (Deluxe Version),Ellie Goulding
"['dance pop', 'pop', 'post-teen pop']",156795,FREAK (feat. YUNGBLUD),2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",162516,SKIN OF MY TEETH,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",160441,SUBSTANCE,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",180260,EAT ME (feat. Royal & the Serpent),2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",154454,HOLY FVCK,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",163027,29,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",229966,HAPPY ENDING,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",147497,HEAVEN,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",171678,CITY OF ANGELS,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",151222,BONES,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",183798,WASTED,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",213362,COME TOGETHER,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",177434,DEAD FRIENDS,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",203537,HELP ME (with Dead Sara),2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",193865,FEED,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",226051,4 EVER 4 ME,2022-08-19,HOLY FVCK,Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",210840,Heart Attack,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",196093,Made In The USA,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",235720,Without The Love,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",233173,Neon Lights,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",265333,Two Pieces,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",216400,Nightingale,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",214666,In Case,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",201600,Really Don't Care,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",204186,Fire Starter,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",197386,Something That We're Not,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",236680,Never Been Hurt,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",229693,Shouldn't Come Back,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",232920,Warrior,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",213346,"I Hate You, Don't Leave Me",2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",226386,"Let It Go - From ""Frozen / Single Version",2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",297480,"Give Me Love - Live At The Capital FM Studios In London, UK / May 30, 2014",2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",216840,Nightingale - Live At Honda Center/Anaheim CA/2014,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",263013,Neon Lights - Live At Honda Center/Anaheim CA/2014,2014-12-01,Demi (Deluxe),Demi Lovato
"['dance pop', 'pop', 'post-teen pop']",210933,Really Don't Care - Live At Honda Center/Anaheim CA/2014,2014-12-01,Demi (Deluxe),Demi Lovato
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",187839,Imagínate (feat. Nicky Jam),2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",214054,Kush,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",152595,La Pared 360,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",234611,Enfermo de Riqueza,2021-02-24,Enfermo de Riqueza,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",218912,A 100,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",189125,Discípulo,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",174545,La Neta,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",159854,Sorpresa,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",171696,La Mujer Traiciona,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",235136,Rutina (feat. KEVVO),2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",183984,Acerola,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",171498,Lo Tengo Todo,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",276104,"La Pared 720 (feat. Justin Quiles, Brray)",2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",298114,"TBT (Remix) [feat. Micro TDH, Feid]",2022-03-03,KRACK DELUXE,Lenny Tavárez
"['reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",211464,Que Vamo’ Hacer?,2022-03-03,KRACK DELUXE,Lenny Tavárez
"['chicago rap', 'rap']",52061,Donda Chant,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",243187,Hurricane,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",156091,Moon,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",391656,Life Of The Party (with André 3000),2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",339249,Off The Grid,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",297000,Jail,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",226652,Praise God,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",310393,Come to Life,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",242400,Believe What I Say,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",178061,No Child Left Behind,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",162364,Up From The Ashes,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",323454,Remote Control pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",333461,God Breathed,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",162108,Lord I Need You,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",197898,24,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",147668,Junya,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",207441,Never Abandon Your Family,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",128313,Donda,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",221250,Keep My Spirit Alive,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",725853,Jesus Lord pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",145301,Heaven and Hell,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",198613,Remote Control,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",104218,Tell The Vision,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",195170,Jonah,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",358621,Pure Souls,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",204629,Ok Ok,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",183296,New Again,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",573658,Jesus Lord,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",154490,Ok Ok pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",182635,Junya pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",296795,Jail pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",221250,Keep My Spirit Alive pt 2,2021-11-14,Donda (Deluxe),Kanye West
"['chicago rap', 'rap']",280760,Dark Fantasy - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",357653,Gorgeous - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",292093,POWER - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",62266,All Of The Lights (Interlude) - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",299600,All Of The Lights - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",378853,Monster - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",397786,So Appalled - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",352546,Devil In A New Dress - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",547666,Runaway - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",327826,Hell Of A Life - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",469853,Blame Game - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
"['chicago rap', 'rap']",256586,Lost In The World - Album Version (Edited),2010-01-01,My Beautiful Dark Twisted Fantasy,Kanye West
